source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,active_learning_stage,review_id,human_observation,reviewed_label,reviewed_action,reviewer_notes
trashnet,ml/data/raw/trashnet/paper/paper138.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_410.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_125.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard113.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_627.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_393.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard44.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_37.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic144.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_39.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal121.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal316.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_142.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_57.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_1.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_227.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass353.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_483.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_65.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_604.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_49.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic114.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper478.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper441.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard244.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_53.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_528.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_146.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_110.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_226.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_598.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_686.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_363.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_169.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_81.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_83.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_302.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_427.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper199.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal242.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic251.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard131.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_549.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_742.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass487.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_29.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_117.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal31.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_276.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass420.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass160.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal307.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper526.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic103.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper404.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_31.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_102.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_264.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_40.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard298.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass337.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass409.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_555.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_518.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_397.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass416.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_21.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass188.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard344.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_661.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper519.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_403.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass325.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_873.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass366.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper60.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic146.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_217.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard86.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal107.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic134.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper399.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_313.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass136.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_413.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper140.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_316.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_68.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard379.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper357.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal345.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_293.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_408.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_22.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic372.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_125.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_243.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_72.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_619.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass319.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_40.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal239.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_158.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_411.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_336.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_533.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_188.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal53.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_344.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_862.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_439.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_784.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard269.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic217.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_782.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass210.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper338.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper450.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal238.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_672.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass470.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_576.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_250.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_463.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal360.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_180.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper310.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal283.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass203.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_458.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard189.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_113.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal74.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_12.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper11.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_34.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard118.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_290.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_658.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic95.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass456.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_247.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard366.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_141.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic16.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper486.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_457.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_140.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_225.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal376.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper334.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal297.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic207.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_21.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_765.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard4.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_33.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper313.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_22.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard154.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_918.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_489.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_387.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal57.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard401.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_307.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard337.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_67.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_122.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper148.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass419.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal189.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard334.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic325.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic298.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_330.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_735.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_385.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper147.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_334.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_499.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_397.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_133.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_173.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal108.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_260.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_114.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper470.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_749.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_709.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_279.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_426.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_162.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_848.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper440.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass364.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_124.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_99.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass471.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_236.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_751.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_610.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic33.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_260.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass207.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper322.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper411.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_70.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_881.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_187.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_95.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_322.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal374.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal160.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic212.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic55.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic29.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic56.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_475.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_570.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_479.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic482.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard36.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_45.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
