sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes
trashnet_001085,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal261.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001086,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal262.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001087,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal263.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001088,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal264.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001089,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal265.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001090,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal266.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001091,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal267.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001097,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal272.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001098,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal273.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001099,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal274.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001100,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal275.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001101,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal276.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001102,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal277.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001103,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal278.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001104,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal279.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001107,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal281.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001108,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal282.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001109,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal283.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001111,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal285.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001113,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal287.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001114,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal288.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001115,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal289.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001116,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal29.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001123,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal296.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001124,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal297.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001125,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal298.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001126,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal299.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001127,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal3.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001128,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal30.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001129,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal300.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001130,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal301.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001132,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal303.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001133,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal304.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001134,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal305.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001136,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal307.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001137,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal308.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001138,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal309.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001139,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal31.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001142,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal312.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001143,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal313.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001144,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal314.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001145,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal315.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001147,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal317.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001149,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal319.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001150,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal32.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001151,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal320.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001152,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal321.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001153,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal322.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001154,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal323.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001155,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal324.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001158,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal327.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001159,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal328.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001160,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal329.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001163,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal331.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001166,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal334.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001167,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal335.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001170,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal338.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001171,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal339.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001173,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal340.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001176,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal343.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001177,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal344.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001179,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal346.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001180,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal347.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001182,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal349.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001183,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal35.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001185,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal351.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001186,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal352.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001187,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal353.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001188,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal354.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001189,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal355.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001190,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal356.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001191,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal357.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001192,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal358.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001194,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal36.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001195,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal360.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001196,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal361.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001199,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal364.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001201,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal366.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001202,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal367.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001203,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal368.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001204,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal369.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001206,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal370.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001207,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal371.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001209,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal373.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001210,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal374.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001212,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal376.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001215,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal379.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001216,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal38.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001217,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal380.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001219,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal382.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001221,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal384.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001222,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal385.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001223,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal386.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001226,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal389.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001227,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal39.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001228,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal390.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001229,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal391.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001230,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal392.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001231,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal393.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001232,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal394.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001234,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal396.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001237,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal399.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001238,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal4.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001239,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal40.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001240,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal400.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001241,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal401.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001242,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal402.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001243,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal403.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001245,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal405.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001246,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal406.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001247,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal407.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001251,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal410.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001255,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal45.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001256,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal46.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001257,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal47.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001259,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal49.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001260,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal5.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001261,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal50.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001262,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal51.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001263,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal52.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001265,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal54.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001266,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal55.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001267,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal56.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001270,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal59.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001272,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal60.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001273,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal61.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001274,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal62.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001275,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal63.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001276,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal64.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001281,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal69.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001282,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal7.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001283,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal70.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001284,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal71.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001285,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal72.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001286,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal73.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001287,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal74.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001288,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal75.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001289,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal76.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001291,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal78.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001292,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal79.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001293,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal8.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001294,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal80.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001295,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal81.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001296,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal82.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001297,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal83.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001299,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal85.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001300,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal86.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001301,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal87.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001302,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal88.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001303,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal89.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001304,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal9.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001306,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal91.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001307,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal92.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001309,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal94.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001310,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal95.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001311,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal96.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001313,trashnet,train,ml/data/raw/trashnet/dataset-resized/metal/metal98.jpg,metal,metal,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001315,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper1.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001317,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper100.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001318,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper101.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001320,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper103.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001321,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper104.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_001322,trashnet,train,ml/data/raw/trashnet/dataset-resized/paper/paper105.jpg,paper,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
