source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
garbage_v2,ml/data/raw/garbage_v2/paper/paper_250.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_251.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_252.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_253.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_254.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_255.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_256.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_257.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_258.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_259.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_26.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_260.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_261.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_262.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_263.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_264.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_265.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_266.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_267.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_268.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_269.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_27.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_270.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_271.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_272.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_273.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_274.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_275.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_276.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_277.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_278.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_279.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_28.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_280.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_281.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_282.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_283.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_284.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_285.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_286.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_287.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_288.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_289.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_29.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_290.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_291.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_292.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_293.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_294.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_295.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_296.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_297.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_298.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_299.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_3.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_30.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_300.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_301.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_302.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_303.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_304.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_305.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_306.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_307.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_308.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_309.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_31.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_310.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_311.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_312.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_313.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_314.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_315.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_316.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_317.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_318.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_319.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_32.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_320.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_321.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_322.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_323.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_324.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_325.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_326.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_327.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_328.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_329.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_33.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_330.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_331.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_332.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_333.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_334.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_335.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_336.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_337.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_338.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_339.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_34.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_340.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_341.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_342.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_343.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_344.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_345.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_346.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_347.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_348.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_349.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_35.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_350.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_351.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_352.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_353.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_354.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_355.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_356.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_357.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_358.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_359.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_36.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_360.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_361.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_362.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_363.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_364.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_365.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_366.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_367.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_368.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_369.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_37.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_370.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_371.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_372.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_373.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_374.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_375.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_376.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_377.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_378.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_379.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_38.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_380.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_381.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_382.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_383.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_384.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_385.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_386.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_387.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_388.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_389.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_39.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_390.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_391.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_392.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_393.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_394.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_395.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_396.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_397.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_398.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_399.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_4.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_40.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_400.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_401.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_402.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_403.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_404.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_405.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_406.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_407.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_408.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_409.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_41.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_410.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_411.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_412.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_413.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_414.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_415.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_416.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_417.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_418.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_419.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_42.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_420.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_421.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_422.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_423.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_424.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_425.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_426.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_427.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_428.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_429.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_43.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_430.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_431.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_432.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_433.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_434.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_435.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_436.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_437.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_438.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_439.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_44.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_440.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_441.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_442.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_443.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_444.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_445.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_446.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_447.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_448.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_449.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_45.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_450.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_451.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_452.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_453.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_454.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_455.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_456.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_457.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_458.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_459.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_46.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_460.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_461.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_462.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_463.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_464.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_465.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_466.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_467.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_468.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_469.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_47.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_470.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_471.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_472.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_473.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_474.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_475.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_476.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_477.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_478.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_479.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_48.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_480.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_481.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_482.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_483.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_484.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_485.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_486.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_487.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_488.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_489.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_49.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_490.jpg,paper,paper,known,true,Known 5-class label
garbage_v2,ml/data/raw/garbage_v2/paper/paper_491.jpg,paper,paper,known,true,Known 5-class label
