source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1206.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1207.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1208.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1209.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_121.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1210.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1211.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1212.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1213.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1214.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1215.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1216.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1217.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1218.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1219.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_122.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1220.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1221.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1222.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1223.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1224.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1225.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1226.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1227.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1228.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1229.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_123.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1230.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1231.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1232.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1233.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1234.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1235.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1236.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1237.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1238.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1239.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_124.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1240.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1241.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1242.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1243.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1244.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1245.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1246.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1247.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1248.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1249.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_125.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1250.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1251.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1252.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1253.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1254.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1255.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1256.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1257.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1258.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1259.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_126.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1260.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1261.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1262.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1263.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1264.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1265.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1266.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1267.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1268.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1269.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_127.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1270.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1271.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1272.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1273.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1274.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1275.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1276.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1277.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1278.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1279.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_128.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1280.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1281.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1282.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1283.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1284.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1285.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1286.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1287.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1288.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1289.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_129.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1290.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1291.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1292.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1293.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1294.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1295.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1296.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1297.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1298.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1299.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_13.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_130.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1300.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1301.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1302.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1303.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1304.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1305.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1306.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1307.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1308.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1309.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_131.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1310.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1311.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1312.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1313.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1314.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1315.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1316.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1317.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1318.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1319.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_132.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1320.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1321.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1322.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1323.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1324.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1325.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1326.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1327.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1328.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1329.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_133.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1330.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1331.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1332.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1333.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1334.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1335.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1336.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1337.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1338.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1339.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_134.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1340.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1341.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1342.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1343.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1344.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1345.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1346.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1347.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1348.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1349.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_135.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1350.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1351.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1352.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1353.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1354.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1355.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1356.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1357.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1358.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1359.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_136.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1360.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1361.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1362.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1363.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1364.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1365.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1366.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1367.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1368.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1369.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_137.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1370.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1371.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1372.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1373.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1374.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1375.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1376.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1377.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1378.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1379.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_138.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1380.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1381.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1382.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1383.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1384.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1385.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1386.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1387.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1388.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1389.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_139.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1390.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1391.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1392.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1393.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1394.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1395.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1396.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1397.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1398.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1399.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_14.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_140.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1400.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1401.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1402.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1403.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1404.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
garbage_v2,ml/data/raw/garbage_v2/clothes/clothes_1405.jpg,clothes,textile,unknown,false,Held out as unknown evaluation only
